id,category_id,name,file_link,thumbnail,created_at,updated_at
016a7010-eb97-4313-a6fe-71f257f21ab3,445e4c76-3eb9-4969-afd9-e9b942b072f2,TCS HR Interview Handwritten Notes,https://drive.google.com/file/d/1uAr-PKfbdR72bPJipUsLI9P7g84lP82n/view?usp=sharing,https://lh3.googleusercontent.com/d/1uAr-PKfbdR72bPJipUsLI9P7g84lP82n=s1024?authuser=0,2025-09-18 12:17:18.67908+00,2025-09-18 12:17:18.67908+00
01947f52-73be-4e23-bebc-45ff464197eb,0b72ed9d-55f4-49d5-bf77-027d3815f506,Discrete Mathematics - Combinatorics & Counting,https://drive.google.com/file/d/1dyOnaYg1CSx0Asj0k4xjAF5Y57cn5lFc/preview,https://lh3.googleusercontent.com/d/1dyOnaYg1CSx0Asj0k4xjAF5Y57cn5lFc=s1024?authuser=0,2025-09-29 11:05:58.006694+00,2025-09-29 11:05:58.006694+00
01b67bfc-66f1-4a9d-aa96-b0e88ce78959,3b44ff3d-a04e-472c-9e4f-79213e5171df,Objective-C Notes For Professionals,https://drive.google.com/file/d/1p16zBC_KG-k2UgpGsv-qtuhhle1ghNK0/preview,https://lh3.googleusercontent.com/d/1p16zBC_KG-k2UgpGsv-qtuhhle1ghNK0=s1024?authuser=0,2025-09-29 11:05:00.21819+00,2025-09-29 11:05:00.21819+00
01cdd9cc-9f42-4c58-8a07-42a122e8f602,bbbfed4b-5fa4-472e-a0cf-7972e219f0d4,Python Notes For Professionals,https://drive.google.com/file/d/18H7i4nqblAnhTXZIiXQ3YrmJ6LPfQMWu/preview,https://lh3.googleusercontent.com/d/18H7i4nqblAnhTXZIiXQ3YrmJ6LPfQMWu=s1024?authuser=0,2025-09-29 11:04:07.687166+00,2025-09-29 11:04:07.687166+00
01cded12-3abf-4363-bf7f-0a2381b5ec07,bb76c953-a294-4c9c-8ba0-1b555d8bdcea,Pseudocode Test 2 (Cram Up),https://drive.google.com/file/d/1MbvKJorgY-jdb9m62sTOOoE_gjEKI9RE/view?usp=sharing,https://lh3.googleusercontent.com/d/1MbvKJorgY-jdb9m62sTOOoE_gjEKI9RE=s1024?authuser=0,2025-09-18 12:16:46.31134+00,2025-09-18 12:16:46.31134+00
01d8f69f-1b3c-4b7f-a0b6-5678a7dc188f,37ea7b77-4e1f-45bd-857f-72753b444964,C lang Data structure Assignment Question 6,https://drive.google.com/file/d/1ENM2UxRjWvrDH8QDpS2abuhIj3XD659N/preview,https://lh3.googleusercontent.com/d/1ENM2UxRjWvrDH8QDpS2abuhIj3XD659N=s1024?authuser=0,2025-09-29 11:05:29.698866+00,2025-09-29 11:05:29.698866+00
02caca3a-983c-47f5-925a-ef6fd2559ee5,cf798bed-9fb1-4166-a440-467869a92e16,PowerShell Notes For Professionals,https://drive.google.com/file/d/1uUyU6_cmcwmW-aQxXofF3MW7u0H-nAV7/preview,https://lh3.googleusercontent.com/d/1uUyU6_cmcwmW-aQxXofF3MW7u0H-nAV7=s1024?authuser=0,2025-09-29 11:04:43.901848+00,2025-09-29 11:04:43.901848+00
039f8166-4934-4ec2-ae4a-7bed75c41362,af051043-fd8f-4d23-a23e-5ae26edd3241,Android Notes For Professionals,https://drive.google.com/file/d/10QZfqdF9frtMtY9Lp_CCO5p_y7XSOX4K/preview,https://lh3.googleusercontent.com/d/10QZfqdF9frtMtY9Lp_CCO5p_y7XSOX4K=s1024?authuser=0,2025-09-29 11:04:58.886081+00,2025-09-29 11:04:58.886081+00
0407d3e4-b58c-4dd1-b528-9b07de6d4552,2e82dae8-2562-4889-8ba8-45f6836fb0ac,AMCAT Syllabus,https://drive.google.com/file/d/1VwTqtCzBELemvHGFSNC0WsoFZa2M5bGd/view?usp=sharing,https://lh3.googleusercontent.com/d/1VwTqtCzBELemvHGFSNC0WsoFZa2M5bGd=s1024?authuser=0,2025-09-18 12:14:58.266835+00,2025-09-18 12:14:58.266835+00
04106ed8-b209-4c35-ad6a-d58b70b6921d,0b8f7991-c880-4dd2-b455-6d33fbbf3f08,VS Code Cheatsheet,https://drive.google.com/file/d/16bBpk0cOWdCPTVf3DsGs-IVFCZsPkav1/preview,https://lh3.googleusercontent.com/d/16bBpk0cOWdCPTVf3DsGs-IVFCZsPkav1=s1024?authuser=0,2025-09-29 11:03:43.86144+00,2025-09-29 11:03:43.86144+00
043fd021-a5ec-402f-952d-de0270081cfb,0d9c9080-b0f2-4b7d-8ea4-0a42fe50bcbd,Pro Angular,https://drive.google.com/file/d/1MA6uqCBUPX8HKJRM9mDGbHckn_folmje/preview,https://lh3.googleusercontent.com/d/1MA6uqCBUPX8HKJRM9mDGbHckn_folmje=s1024?authuser=0,2025-09-29 11:03:50.433918+00,2025-09-29 11:03:50.433918+00
04402e06-de79-445a-b05f-535efba7b9e5,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 1,https://drive.google.com/file/d/13MTG9p66uzMPtG0tSvmrznagKSzwPvoR/view?usp=sharing,https://lh3.googleusercontent.com/d/13MTG9p66uzMPtG0tSvmrznagKSzwPvoR=s1024?authuser=0,2025-09-18 12:16:10.412795+00,2025-09-18 12:16:10.412795+00
04b3399a-1cbe-4351-a097-9c6ef97b5ea4,0b72ed9d-55f4-49d5-bf77-027d3815f506,"Discrete Mathematics - Set, Relation, Function, PO, Lattice",https://drive.google.com/file/d/1apY-bLEP3P-jRZpd32iSosD005RvfUXX/preview,https://lh3.googleusercontent.com/d/1apY-bLEP3P-jRZpd32iSosD005RvfUXX=s1024?authuser=0,2025-09-29 11:05:55.980834+00,2025-09-29 11:05:55.980834+00
04b980c9-ac04-4df1-9cf6-aba0962c73fa,700a0815-9cff-4534-b3ac-9df25a697de7,Mphasis Logical Reasoning Questions and Answers,https://drive.google.com/file/d/1nsvsztdTJ6ToqJ7N6xxYKkZaQccB-22O/view?usp=sharing,https://lh3.googleusercontent.com/d/1nsvsztdTJ6ToqJ7N6xxYKkZaQccB-22O=s1024?authuser=0,2025-09-18 12:16:44.8598+00,2025-09-18 12:16:44.8598+00
04ea117d-2c23-4628-b61a-71d9fcf7f9b6,a3665f65-642f-4f92-920e-02fe598cb77f,AMCAT 500 Quantitative Aptitude,https://drive.google.com/file/d/1iQvvP_fBdTC2WfylTNK_kOWqhXOdig-2/view?usp=sharing,https://lh3.googleusercontent.com/d/1iQvvP_fBdTC2WfylTNK_kOWqhXOdig-2=s1024?authuser=0,2025-09-18 12:14:43.751113+00,2025-09-18 12:14:43.751113+00
0625fd43-00d0-4fda-b4ec-cd50cc5c4576,3ed36819-c92c-448e-9731-ab5c974276f5,Computer Organization Short Notes,https://drive.google.com/file/d/15sQtttUoXnQntc2m73kh7glAbfn89F0g/preview,https://lh3.googleusercontent.com/d/15sQtttUoXnQntc2m73kh7glAbfn89F0g=s1024?authuser=0,2025-09-29 11:06:21.523268+00,2025-09-29 11:06:21.523268+00
0632ec44-f1e6-4247-a2e5-0b2c73ac1f68,cd7da26c-f934-498f-bec6-dc8fc04f60d5,Wipro 1.1,https://drive.google.com/file/d/1wCwdP63KA0_q4jVqCz9jvC7fyOSus9Y4/view?usp=sharing,https://lh3.googleusercontent.com/d/1wCwdP63KA0_q4jVqCz9jvC7fyOSus9Y4=s1024?authuser=0,2025-09-18 12:18:05.326818+00,2025-09-18 12:18:05.326818+00
06ce8593-b138-4ca5-963d-c3fe7c2cada9,b87549a7-5e7e-482a-a947-c0ac2eafb00d,.NET Framework Notes For Professionals,https://drive.google.com/file/d/190-AxaRnKAscgidwJeCFU6dH1hG9x4xu/preview,https://lh3.googleusercontent.com/d/190-AxaRnKAscgidwJeCFU6dH1hG9x4xu=s1024?authuser=0,2025-09-29 11:06:47.948079+00,2025-09-29 11:06:47.948079+00
06e1686c-2b9a-44dc-85e1-3bc973c72559,dec9423e-3874-415e-89bc-090a1a351b79,GATE 2004 Question Paper,https://drive.google.com/file/d/1YyOdFIj9SuWFqOO7oGYO3JKMQOGJwRSA/preview,https://lh3.googleusercontent.com/d/1YyOdFIj9SuWFqOO7oGYO3JKMQOGJwRSA=s1024?authuser=0,2025-09-29 11:05:25.320796+00,2025-09-29 11:05:25.320796+00
071cf73e-e3eb-49de-9960-38a0d0b074bd,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 2,https://drive.google.com/file/d/1BAB85hthXXznlQJo0XC_5nWuTozze2Ru/view?usp=sharing,https://lh3.googleusercontent.com/d/1BAB85hthXXznlQJo0XC_5nWuTozze2Ru=s1024?authuser=0,2025-09-18 12:16:10.7836+00,2025-09-18 12:16:10.7836+00
07953d50-4cc1-4737-bcf2-3ad278421c43,0b8f7991-c880-4dd2-b455-6d33fbbf3f08,CSS Long Cheat Sheet,https://drive.google.com/file/d/1gC6XFLRM5sJDfXGj08kHuCUymnxb_5y7/preview,https://lh3.googleusercontent.com/d/1gC6XFLRM5sJDfXGj08kHuCUymnxb_5y7=s1024?authuser=0,2025-09-29 11:03:44.942302+00,2025-09-29 11:03:44.942302+00
080c4407-7345-47a6-8cc3-c0a1f883d8d9,cc035ede-8625-48a2-83d5-70357dfb9c0c,MindTree Aptitude,https://drive.google.com/file/d/1X7qF19RVPok7mKbbQCB7zpdE-hRCV1m3/view?usp=sharing,https://lh3.googleusercontent.com/d/1X7qF19RVPok7mKbbQCB7zpdE-hRCV1m3=s1024?authuser=0,2025-09-18 12:17:00.003867+00,2025-09-18 12:17:00.003867+00
08150211-fccc-4f29-98d9-c06ec7dae589,7046f6dc-993f-42b0-a247-0c2e27fe610e,TCS Ninja 6 Text Paper,https://drive.google.com/file/d/1bg0YCSR1HvGTSwRX8LvisT0XzU6NazfF/view?usp=sharing,https://lh3.googleusercontent.com/d/1bg0YCSR1HvGTSwRX8LvisT0XzU6NazfF=s1024?authuser=0,2025-09-18 12:17:34.612822+00,2025-09-18 12:17:34.612822+00
0830f546-360d-4ae4-9794-8b9f122d3c39,44cc8f41-6010-4d25-b2d8-397d00ae695b,System Design Handbook - Aman Barnwal,https://drive.google.com/file/d/1EmjPvS-lQoUJ6MlZU_L8vK9i_xx4Mh95/preview,https://lh3.googleusercontent.com/d/1EmjPvS-lQoUJ6MlZU_L8vK9i_xx4Mh95=s1024?authuser=0,2025-09-29 11:04:36.025156+00,2025-09-29 11:04:36.025156+00
0879404b-b919-41b0-a576-d84378694eea,dec9423e-3874-415e-89bc-090a1a351b79,GATE 2017 Question Paper,https://drive.google.com/file/d/1o2IOGrViuC_ZOr2yRqvU_Pxqe-hnNdTX/preview,https://lh3.googleusercontent.com/d/1o2IOGrViuC_ZOr2yRqvU_Pxqe-hnNdTX=s1024?authuser=0,2025-09-29 11:05:26.433142+00,2025-09-29 11:05:26.433142+00
087f7c54-00fe-4dae-ab1e-c320b5b4e592,37ea7b77-4e1f-45bd-857f-72753b444964,C lang Data structure Assignment Question 3,https://drive.google.com/file/d/1B4bUYeyZz4WAnIvDkqTnq5aCGB-aKgH3/preview,https://lh3.googleusercontent.com/d/1B4bUYeyZz4WAnIvDkqTnq5aCGB-aKgH3=s1024?authuser=0,2025-09-29 11:05:29.14691+00,2025-09-29 11:05:29.14691+00
08982ada-28fa-461f-8a7c-b9bbdc4caaff,cd7da26c-f934-498f-bec6-dc8fc04f60d5,Wipro Coding (91 pages),https://drive.google.com/file/d/1qnaj6nhnZkWqEYg8FneDWgoXiJ8NvOc0/view?usp=sharing,https://lh3.googleusercontent.com/d/1qnaj6nhnZkWqEYg8FneDWgoXiJ8NvOc0=s1024?authuser=0,2025-09-18 12:18:08.857063+00,2025-09-18 12:18:08.857063+00
08a1294c-a804-48e7-9e13-0380ecd4f1af,3709301d-f22c-4a3c-9474-74c13abe3058,The Art of Computer Programming - Donald E. Knuth,https://drive.google.com/file/d/1HtILIvFqsnuBMuuYfPRmULeMjytMRzv5/preview,https://lh3.googleusercontent.com/d/1HtILIvFqsnuBMuuYfPRmULeMjytMRzv5=s1024?authuser=0,2025-09-29 11:04:41.061907+00,2025-09-29 11:04:41.061907+00
08b9c5c1-8c55-4ef2-b160-9f2e5d6fd364,04577458-edfd-4742-ab2a-78b7f8b121b3,IITK Infosys Paper (Students3k.com),https://drive.google.com/file/d/1eIW2ZXu354ddDdjhcUOXwlD7H3bBXLay/view?usp=sharing,https://lh3.googleusercontent.com/d/1eIW2ZXu354ddDdjhcUOXwlD7H3bBXLay=s1024?authuser=0,2025-09-18 12:16:06.599984+00,2025-09-18 12:16:06.599984+00
0942748e-4d25-4416-bff3-925d12fb3dc5,940017e3-5916-4483-9487-196cb9cc7d6c,HCL Technical Test 2,https://drive.google.com/file/d/19awXOr-oC10t1-n6fNaLRhzTzTNxAP_Y/view?usp=sharing,https://lh3.googleusercontent.com/d/19awXOr-oC10t1-n6fNaLRhzTzTNxAP_Y=s1024?authuser=0,2025-09-18 12:15:24.757053+00,2025-09-18 12:15:24.757053+00
09722c02-3bd3-4ad9-875a-959d8d53b360,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 4 (1),https://drive.google.com/file/d/14HHzJaW14_U5K5JnDhqCvxJTos2vGMLd/view?usp=sharing,https://lh3.googleusercontent.com/d/14HHzJaW14_U5K5JnDhqCvxJTos2vGMLd=s1024?authuser=0,2025-09-18 12:15:56.171716+00,2025-09-18 12:15:56.171716+00
09797d03-40b2-4bcc-a568-7d17e6c5c573,940017e3-5916-4483-9487-196cb9cc7d6c,HCL Technologies Paper 2,https://drive.google.com/file/d/16pzBhnFnWxvRq42K5cq7nk9T8caVyUIt/view?usp=sharing,https://lh3.googleusercontent.com/d/16pzBhnFnWxvRq42K5cq7nk9T8caVyUIt=s1024?authuser=0,2025-09-18 12:15:24.371062+00,2025-09-18 12:15:24.371062+00
098dc9e6-e3dc-44bf-a1ee-f3ccaa8b4f2c,a3665f65-642f-4f92-920e-02fe598cb77f,Maths,https://drive.google.com/file/d/1ZFQpManYobNo3ofn6GrcNplCgECMUuva/view?usp=sharing,https://lh3.googleusercontent.com/d/1ZFQpManYobNo3ofn6GrcNplCgECMUuva=s1024?authuser=0,2025-09-18 12:14:46.615413+00,2025-09-18 12:14:46.615413+00
09a2e08b-45e9-4c09-9f60-1dc3f1785403,a3665f65-642f-4f92-920e-02fe598cb77f,AMCAT Coding Questions,https://drive.google.com/file/d/1VWuDeRMIMkca7xu-rm0JDWMNor54gh_T/view?usp=sharing,https://lh3.googleusercontent.com/d/1VWuDeRMIMkca7xu-rm0JDWMNor54gh_T=s1024?authuser=0,2025-09-18 12:14:41.801409+00,2025-09-18 12:14:41.801409+00
0a2dc603-6ede-4454-a1f1-655183c5adbb,7046f6dc-993f-42b0-a247-0c2e27fe610e,TCS Ninja Most Repeated Questions from Past Years,https://drive.google.com/file/d/1WC4Au8XoPRN7LQm88Lw1naRvYhQwD3KJ/view?usp=sharing,https://lh3.googleusercontent.com/d/1WC4Au8XoPRN7LQm88Lw1naRvYhQwD3KJ=s1024?authuser=0,2025-09-18 12:17:55.116314+00,2025-09-18 12:17:55.116314+00
0a59fa5b-fa4f-42e2-a36f-afe4da40431b,81e2cb16-537f-49f3-b2a2-50402469b2af,Python Cookbook,https://drive.google.com/file/d/1z_cUiwTxdJ4ffNq53H_DlGEnN11pzvwy/preview,https://lh3.googleusercontent.com/d/1z_cUiwTxdJ4ffNq53H_DlGEnN11pzvwy=s1024?authuser=0,2025-09-29 11:04:31.828841+00,2025-09-29 11:04:31.828841+00
0a9de48e-5ab2-46cc-b05d-081f4481cc12,cd7da26c-f934-498f-bec6-dc8fc04f60d5,Wipro Logical Reasoning,https://drive.google.com/file/d/1vYUaRhDjfaIAZqXWvMmew_8GBx1naX27/view?usp=sharing,https://lh3.googleusercontent.com/d/1vYUaRhDjfaIAZqXWvMmew_8GBx1naX27=s1024?authuser=0,2025-09-18 12:18:04.959793+00,2025-09-18 12:18:04.959793+00
0b764de0-91c3-4876-8795-702e91a563a9,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 5,https://drive.google.com/file/d/1LqYln_hODUsjki6zp33n2gFFjOd9_mpc/view?usp=sharing,https://lh3.googleusercontent.com/d/1LqYln_hODUsjki6zp33n2gFFjOd9_mpc=s1024?authuser=0,2025-09-18 12:16:27.988411+00,2025-09-18 12:16:27.988411+00
0b7741bd-b179-4de6-84c5-6680b64cebe4,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 5 (1),https://drive.google.com/file/d/1SQIgFssi6644MwyRVme26UXCcNuSJ4v0/view?usp=sharing,https://lh3.googleusercontent.com/d/1SQIgFssi6644MwyRVme26UXCcNuSJ4v0=s1024?authuser=0,2025-09-18 12:15:59.593736+00,2025-09-18 12:15:59.593736+00
0b9e8c3b-3a23-4cef-8c5e-3e6666e0e82a,2d4e2f97-212a-4315-bbcd-9e61ebac2a5e,Approaching almost any Machine Learning problem,https://drive.google.com/file/d/1n74cO41B8YKX_DnrnsLc2v6jatDhhc6n/preview,https://lh3.googleusercontent.com/d/1n74cO41B8YKX_DnrnsLc2v6jatDhhc6n=s1024?authuser=0,2025-09-29 11:05:04.827474+00,2025-09-29 11:05:04.827474+00
0bba4de9-5064-4271-aaf9-cfb99e50f204,f046d832-34f9-47a9-99e8-ba8a84d9e92a,Learn C The Hard Way,https://drive.google.com/file/d/1DhBwJk1M5V_5oYF7VpduVdxYXXRq2aHM/preview,https://lh3.googleusercontent.com/d/1DhBwJk1M5V_5oYF7VpduVdxYXXRq2aHM=s1024?authuser=0,2025-09-29 11:04:44.511268+00,2025-09-29 11:04:44.511268+00
0bd25728-3364-4acd-b24a-693ae4f03cc0,7046f6dc-993f-42b0-a247-0c2e27fe610e,"TCS Fresher Job Placement Paper (JMIT Haryana, Feb 2011)",https://drive.google.com/file/d/1rAjiYc70Uac1rt9OvJrh-zd5WkCoSOT_/view?usp=sharing,https://lh3.googleusercontent.com/d/1rAjiYc70Uac1rt9OvJrh-zd5WkCoSOT_=s1024?authuser=0,2025-09-18 12:17:41.508299+00,2025-09-18 12:17:41.508299+00
0c25c750-3cfc-49f8-a840-858a540bb01b,535cd53a-30ca-44f1-913e-e5bfd6442e41,Robert Bosch Placement Paper,https://drive.google.com/file/d/1jmboFTR0QcIvMPLXyQBj8L1UcDmm3gJ9/view?usp=sharing,https://lh3.googleusercontent.com/d/1jmboFTR0QcIvMPLXyQBj8L1UcDmm3gJ9=s1024?authuser=0,2025-09-18 12:15:44.318149+00,2025-09-18 12:15:44.318149+00
0c3a8d50-1f02-4640-aeef-3beaa9c2f4e8,ba31ade3-21b9-4e9c-a817-5248da326ece,Top 50 OOPs Interview Questions,https://drive.google.com/file/d/1IKfYF5bzUc34PxHMdgjAA3O5NG1CykuX/preview,https://lh3.googleusercontent.com/d/1IKfYF5bzUc34PxHMdgjAA3O5NG1CykuX=s1024?authuser=0,2025-09-29 11:03:39.677956+00,2025-09-29 11:03:39.677956+00
0c6b7180-9181-4f01-a2f2-13c1d6050fd1,a1faef3d-dc77-4f9d-81fb-4be491d56cf8,VA Prep 2,https://drive.google.com/file/d/1vO1QkJCcYngcMW_hcVIodTrtbXPeKPYd/view?usp=sharing,https://lh3.googleusercontent.com/d/1vO1QkJCcYngcMW_hcVIodTrtbXPeKPYd=s1024?authuser=0,2025-09-18 12:15:11.481829+00,2025-09-18 12:15:11.481829+00
0c842e2d-42ef-4511-b33a-914763d87d8d,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 7,https://drive.google.com/file/d/1tNj58O5fQJpYA8_gcdTC_qxCKoG7cmZr/view?usp=sharing,https://lh3.googleusercontent.com/d/1tNj58O5fQJpYA8_gcdTC_qxCKoG7cmZr=s1024?authuser=0,2025-09-18 12:16:33.867482+00,2025-09-18 12:16:33.867482+00
0c8bd7c3-686b-4253-8be9-2b26943b6999,700a0815-9cff-4534-b3ac-9df25a697de7,Mphasis Versant Round,https://drive.google.com/file/d/1dIdCeCWx8-o5_RnBLqXIl8jnzNp3hjb3/view?usp=sharing,https://lh3.googleusercontent.com/d/1dIdCeCWx8-o5_RnBLqXIl8jnzNp3hjb3=s1024?authuser=0,2025-09-18 12:16:44.011127+00,2025-09-18 12:16:44.011127+00
0c93b7d2-2582-4692-9e84-9c9124ae6c96,8834bd83-d2e5-4d1d-be6b-ce5a6aca6d38,Java Interview Questions,https://drive.google.com/file/d/1cCv06iHV52rzI4okJZOztb3W1u5fxitj/preview,https://lh3.googleusercontent.com/d/1cCv06iHV52rzI4okJZOztb3W1u5fxitj=s1024?authuser=0,2025-09-29 11:04:04.36848+00,2025-09-29 11:04:04.36848+00
0dbfe6bc-0575-4606-9198-d9485a36af40,2c723194-0983-4b50-aa4d-69c928909681,Python GUI Programming with Tkinter,https://drive.google.com/file/d/11bi87z98RuIG_wIA8Jbj3Z4Sm8sY0TkN/preview,https://lh3.googleusercontent.com/d/11bi87z98RuIG_wIA8Jbj3Z4Sm8sY0TkN=s1024?authuser=0,2025-09-29 11:05:09.590677+00,2025-09-29 11:05:09.590677+00
0e43508a-9d48-4c22-a885-9159a241fdc6,e5d81ff4-5430-4397-927c-49bf6def1a93,AMCAT Sample Paper,https://drive.google.com/file/d/1K6oR3bwiMsJiPfommY5RLRIBieChOZzs/view?usp=sharing,https://lh3.googleusercontent.com/d/1K6oR3bwiMsJiPfommY5RLRIBieChOZzs=s1024?authuser=0,2025-09-18 12:15:06.030649+00,2025-09-18 12:15:06.030649+00
0e7c096a-59c6-47d2-acfc-7ce66ffdf3de,0b8f7991-c880-4dd2-b455-6d33fbbf3f08,Javascript Cheat Sheet,https://drive.google.com/file/d/16rEpNN3nI9uI6QpW34YtrcGlPlzJqxWr/preview,https://lh3.googleusercontent.com/d/16rEpNN3nI9uI6QpW34YtrcGlPlzJqxWr=s1024?authuser=0,2025-09-29 11:03:43.587397+00,2025-09-29 11:03:43.587397+00
0edbb486-44ad-4e95-ba72-f6812644ee23,75cd4d29-fd30-447d-88a3-3f50f495d2ec,100+ C++ Programs with Output,https://drive.google.com/file/d/1GoNdkDiu2T89TIuYjjNNhKadCNvn55VO/view?usp=sharing,https://lh3.googleusercontent.com/d/1GoNdkDiu2T89TIuYjjNNhKadCNvn55VO=s1024?authuser=0,2025-09-18 12:14:24.047173+00,2025-09-18 12:14:24.047173+00
0ee3db6d-28af-40ea-86a6-438102a82359,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Paid Material Pro 1 (1),https://drive.google.com/file/d/1ea_LQrQsRyPq0BuB6AnfFYR1EEgEv2zl/view?usp=sharing,https://lh3.googleusercontent.com/d/1ea_LQrQsRyPq0BuB6AnfFYR1EEgEv2zl=s1024?authuser=0,2025-09-18 12:16:22.872889+00,2025-09-18 12:16:22.872889+00
0f570f91-a3c2-4421-9de7-d4fb9470a72b,a3665f65-642f-4f92-920e-02fe598cb77f,AMCAT Computer Science,https://drive.google.com/file/d/10V0k6NFBAOyMju2tpfZiPkALgIUyV2xq/view?usp=sharing,https://lh3.googleusercontent.com/d/10V0k6NFBAOyMju2tpfZiPkALgIUyV2xq=s1024?authuser=0,2025-09-18 12:14:52.864433+00,2025-09-18 12:14:52.864433+00
0fa65240-8cc5-4c8b-84ba-b2d2e4456e44,48e16053-f4b4-431c-9084-a99360bb5313,Tech Mahindra Placement Paper,https://drive.google.com/file/d/1AaEfCNp0OAyYOJuDybBwLf3xjp2CIILQ/view?usp=sharing,https://lh3.googleusercontent.com/d/1AaEfCNp0OAyYOJuDybBwLf3xjp2CIILQ=s1024?authuser=0,2025-09-18 12:17:10.546564+00,2025-09-18 12:17:10.546564+00
10188698-94ba-42d1-9ff4-ccc48a559d0f,a1faef3d-dc77-4f9d-81fb-4be491d56cf8,Vocabulary (2001-2004),https://drive.google.com/file/d/1tnydWLYN0NXWSDbVMSwBH8JlpoWgttra/view?usp=sharing,https://lh3.googleusercontent.com/d/1tnydWLYN0NXWSDbVMSwBH8JlpoWgttra=s1024?authuser=0,2025-09-18 12:15:11.099885+00,2025-09-18 12:15:11.099885+00
10413942-9a49-44d5-8119-038819e1b2d6,cd7da26c-f934-498f-bec6-dc8fc04f60d5,Wipro Faceprep Essay Writing Workshop (13 pages),https://drive.google.com/file/d/17Frb30Uqrgm7rq8zEnnt83BFaQX0t2J6/view?usp=sharing,https://lh3.googleusercontent.com/d/17Frb30Uqrgm7rq8zEnnt83BFaQX0t2J6=s1024?authuser=0,2025-09-18 12:18:07.492057+00,2025-09-18 12:18:07.492057+00
1058dd1f-b15c-49e4-80fc-ebe192ad546d,7046f6dc-993f-42b0-a247-0c2e27fe610e,TCS Placement Papers 10,https://drive.google.com/file/d/1yGTYggpNPxVWPV2GoUj3AH0QvFkuqJc3/view?usp=sharing,https://lh3.googleusercontent.com/d/1yGTYggpNPxVWPV2GoUj3AH0QvFkuqJc3=s1024?authuser=0,2025-09-18 12:17:59.722188+00,2025-09-18 12:17:59.722188+00
1069d19b-848d-49cf-9030-60c2ccbcdd86,7046f6dc-993f-42b0-a247-0c2e27fe610e,TCS Placement Sample Paper 12 (entrance-exam.net),https://drive.google.com/file/d/1yAO3nsxdwclAQM_zKPv9GDVYixwUM-XT/view?usp=sharing,https://lh3.googleusercontent.com/d/1yAO3nsxdwclAQM_zKPv9GDVYixwUM-XT=s1024?authuser=0,2025-09-18 12:17:42.190881+00,2025-09-18 12:17:42.190881+00
106b7918-870c-496b-949d-e4bf64f430cf,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 6,https://drive.google.com/file/d/1hnmzvHRcgZS4HpuSt5bMigrzxwLJJ1co/view?usp=sharing,https://lh3.googleusercontent.com/d/1hnmzvHRcgZS4HpuSt5bMigrzxwLJJ1co=s1024?authuser=0,2025-09-18 12:16:30.21436+00,2025-09-18 12:16:30.21436+00
10a77af2-b244-4532-857c-673e76e2f0dc,cc035ede-8625-48a2-83d5-70357dfb9c0c,Verbal 1,https://drive.google.com/file/d/1C4P7LHjDiSAUQtR0JPcebTFz1xU1mhSM/view?usp=sharing,https://lh3.googleusercontent.com/d/1C4P7LHjDiSAUQtR0JPcebTFz1xU1mhSM=s1024?authuser=0,2025-09-18 12:16:57.687078+00,2025-09-18 12:16:57.687078+00
10bd3b57-2c71-4242-8642-c82d4064c7c5,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Paid Material Pro 3 (1),https://drive.google.com/file/d/1bVNEY7DaG0nsqLVJpa79Vx4xHuJyIpHy/view?usp=sharing,https://lh3.googleusercontent.com/d/1bVNEY7DaG0nsqLVJpa79Vx4xHuJyIpHy=s1024?authuser=0,2025-09-18 12:16:05.869225+00,2025-09-18 12:16:05.869225+00
10cecf3d-a081-46c5-a746-3bb031955bc0,cc035ede-8625-48a2-83d5-70357dfb9c0c,Verbal 2,https://drive.google.com/file/d/17usJRDos-KrEVL8TyrxXNI47_2gk_szX/view?usp=sharing,https://lh3.googleusercontent.com/d/17usJRDos-KrEVL8TyrxXNI47_2gk_szX=s1024?authuser=0,2025-09-18 12:16:57.258936+00,2025-09-18 12:16:57.258936+00
110ea4c4-d3de-4ca1-a8a4-196139264f7f,ca452ecc-1e91-40bc-bb8e-bf50d97759b9,IBM API Full Course,https://drive.google.com/file/d/1LksCkEkXlsYUYZnKqsGDpMFwmq6KDfrb/preview,https://lh3.googleusercontent.com/d/1LksCkEkXlsYUYZnKqsGDpMFwmq6KDfrb=s1024?authuser=0,2025-09-29 11:03:47.169038+00,2025-09-29 11:03:47.169038+00
117a8b6e-5054-471c-8a2c-f770766d3479,8834bd83-d2e5-4d1d-be6b-ce5a6aca6d38,100 Java Interview Questions with Answers,https://drive.google.com/file/d/1S7i03W2JUiqeeQo-R-3L_kQ5bQHgqg3N/preview,https://lh3.googleusercontent.com/d/1S7i03W2JUiqeeQo-R-3L_kQ5bQHgqg3N=s1024?authuser=0,2025-09-29 11:04:03.282421+00,2025-09-29 11:04:03.282421+00
